topic_str,post,label,seen?,new_id,ori_topic,pred_label
jobs economy job,"Having a tax code that rewards companies that are shipping jobs overseas instead of companies that are investing here in the United States, that will not make us more competitive.",2,0,1057,jobs economy job,0
jobs economy job,"And the one thing that I'm absolutely clear about is that after a decade in which we saw drift, jobs being shipped overseas, nobody championing American workers and American businesses, we've now begun to make some real progress.",2,0,1058,jobs economy job,1
president obama legislation,What we can't do is go back to the same policies that got us into such difficulty in the first place.,2,0,1059,president obama legislation,0
president obama legislation,That's why we have to move forward and not go back.,2,0,1060,president obama legislation,1
obama president congressman,"Well, thank you very much, Bob, Governor Romney, and to Lynn University.",2,0,1061,obama president congressman,1
vote voted republicans,"You've now heard three debates, months of campaigning and way too many TV commercials.",2,0,1062,vote voted republicans,0
vote voted republicans,And now you've got a choice.,2,0,1063,vote voted republicans,1
spending bipartisan obamacare,"Over the last four years we've made real progress digging our way out of policies that gave us two prolonged wars, record deficits and the worst economic crisis since the Great Depression.",2,0,1064,spending bipartisan obamacare,1
obama president congressman,"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.",2,0,1065,obama president congressman,0
president obama legislation,And I've got a different vision for America.,2,0,1066,president obama legislation,1
syria war obama,I want to build on our strengths.,2,0,1067,syria war obama,2
businesses business economic,"And I've put forward a plan to make sure that we're bringing manufacturing jobs back to our shores by rewarding companies and small businesses that are investing here, not overseas.",2,0,1068,businesses business economic,1
education students school,I want to make sure we've got the best education system in the world.,2,0,1069,education students school,1
jobs economy job,And we're retaining our workers for the jobs of tomorrow.,2,0,1070,jobs economy job,1
energy obama obamacare,I want to control our own energy by developing oil and natural gas but also the energy sources of the future.,2,0,1071,energy obama obamacare,2
spending bipartisan obamacare,"Yes, I want to reduce our deficit by cutting spending that we don't need but also by asking the wealthy to do a little bit more so that we can invest in things like research and technology that are the key to a twenty onest century economy.",2,0,1072,spending bipartisan obamacare,1
syria war obama,"As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm.",2,0,1073,syria war obama,1
veterans honored military,"but after a decade of war, I think we all recognize we've got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom.",2,0,1074,veterans honored military,1
vote voted republicans,"And we've been through tough times but we always bounce back because of our character, because we pull together and if I have the privilege of being your president for another four years, I promise you I will always listen to your voices.",2,0,1075,vote voted republicans,1
veterans honored military,I will fight for your families and I will work every single day to make sure that America continues to be the greatest nation on earth.,2,0,1076,veterans honored military,1
sen pass agree,Thank you.,2,0,1077,sen pass agree,1
